user_id,Recency,Frequency,Monetary,R,F,M,RFM_Score
1515915625572036766,57,2,32.38,3,2,2,7
1515915625572049974,58,1,415.54,3,1,4,8
1515915625572050171,58,1,47.62,3,1,2,6
1515915625572051662,55,2,568.6,3,2,4,9
1515915625572058800,58,1,12.27,3,1,1,5
1515915625572061241,58,4,1054.8700000000001,3,3,4,10
1515915625572062815,56,1,548.37,3,1,4,8
1515915625572067763,58,1,12.51,3,1,1,5
1515915625572069326,58,1,164.33,3,1,3,7
1515915625572076407,55,1,897.79,3,1,4,8
1515915625572084019,58,2,40.96,3,2,2,7
1515915625572085684,58,8,96.74000000000001,3,4,3,10
1515915625572086300,58,1,150.65,3,1,3,7
1515915625572092368,57,4,87.32,3,3,2,8
1515915625572092519,57,1,18.41,3,1,1,5
1515915625572094841,25,2,405.34,4,2,4,10
1515915625572097565,33,1,202.67,4,1,3,8
1515915625572097974,54,2,757.9300000000001,3,2,4,9
1515915625572101311,57,1,226.84,3,1,3,7
1515915625572101417,57,1,61.16,3,1,2,6
1515915625572113393,57,2,5.72,3,2,1,6
1515915625572114813,57,1,274.4,3,1,3,7
1515915625572120505,57,2,1049.12,3,2,4,9
1515915625572120625,57,1,441.49,3,1,4,8
1515915625572133073,57,1,9.71,3,1,1,5
1515915625572136813,50,1,200.35,3,1,3,7
1515915625572139081,57,4,153.28,3,3,3,9
1515915625572141189,57,1,16.98,3,1,1,5
1515915625572147640,57,1,11.43,3,1,1,5
1515915625572148499,43,2,649.87,3,2,4,9
1515915625572149066,57,1,15.87,3,1,1,5
1515915625572149188,47,2,42.6,3,2,2,7
1515915625572151419,57,1,397.48,3,1,4,8
1515915625572152512,57,1,31.44,3,1,1,5
1515915625572160843,57,1,113.56,3,1,3,7
1515915625572165354,57,2,586.77,3,2,4,9
1515915625572172616,57,1,9.86,3,1,1,5
1515915625572173724,57,1,220.3,3,1,3,7
1515915625572175014,57,1,202.67,3,1,3,7
1515915625572175732,56,1,27.78,3,1,1,5
1515915625572176064,57,3,1261.8899999999999,3,3,4,10
1515915625572176513,57,2,344.76,3,2,4,9
1515915625572177804,57,3,592.2,3,3,4,10
1515915625572178110,57,2,44.04,3,2,2,7
1515915625572179401,57,1,15.08,3,1,1,5
1515915625572181201,57,3,43.38,3,3,2,8
1515915625572181639,57,1,200.35,3,1,3,7
1515915625572191645,57,1,31.76,3,1,1,5
1515915625572191723,53,1,25.71,3,1,1,5
1515915625572193361,57,1,44.13,3,1,2,6
1515915625572196159,57,1,106.76,3,1,3,7
1515915625572204378,57,1,204.29,3,1,3,7
1515915625572206925,57,1,214.1,3,1,3,7
1515915625572207902,57,2,283.66,3,2,3,8
1515915625572208558,57,1,32.22,3,1,1,5
1515915625572210919,57,1,1.57,3,1,1,5
1515915625572212656,57,1,114.46,3,1,3,7
1515915625572213407,57,14,137.54,3,4,3,10
1515915625572219890,49,1,29.57,3,1,1,5
1515915625572221023,57,1,415.54,3,1,4,8
1515915625572222341,56,1,274.4,3,1,3,7
1515915625572232455,39,1,294.41,3,1,4,8
1515915625572240645,39,1,357.35,3,1,4,8
1515915625572250917,57,1,322.57,3,1,4,8
1515915625572261287,57,1,77.73,3,1,2,6
1515915625572262407,57,3,883.23,3,3,4,10
1515915625572264276,57,1,15.87,3,1,1,5
1515915625572266540,57,1,397.48,3,1,4,8
1515915625572268810,57,1,291.41,3,1,4,8
1515915625572276284,57,1,294.41,3,1,4,8
1515915625572277206,57,1,187.78,3,1,3,7
1515915625572277828,57,1,28.89,3,1,1,5
1515915625572277840,57,4,805.32,3,3,4,10
1515915625572280080,40,2,355.9,3,2,4,9
1515915625572281256,57,2,129.94,3,2,3,8
1515915625572281704,57,3,99.57,3,3,3,9
1515915625572282500,57,1,55.6,3,1,2,6
1515915625572285724,56,2,55.24,3,2,2,7
1515915625572286839,57,1,153.83,3,1,3,7
1515915625572288317,41,2,298.1,3,2,4,9
1515915625572288426,57,1,40.79,3,1,2,6
1515915625572288593,56,3,298.53000000000003,3,3,4,10
1515915625572289127,57,1,435.73,3,1,4,8
1515915625572292020,44,1,287.63,3,1,4,8
1515915625572294711,57,1,15.87,3,1,1,5
1515915625572295561,57,1,284.46,3,1,3,7
1515915625572295908,56,2,409.58,3,2,4,9
1515915625572298773,57,1,612.6,3,1,4,8
1515915625572300986,57,1,377.46,3,1,4,8
1515915625572339553,57,3,223.42,3,3,3,9
1515915625572340315,56,1,82.97,3,1,2,6
1515915625572340361,56,2,165.94,3,2,3,8
1515915625572341963,57,1,18.89,3,1,1,5
1515915625572343330,57,2,385.72,3,2,4,9
1515915625572343523,45,8,203.18,3,4,3,10
1515915625572352091,42,1,104.86,3,1,3,7
1515915625572353730,57,1,71.38,3,1,2,6
1515915625572358512,57,1,77.73,3,1,2,6
1515915625572361889,57,4,492.48999999999995,3,3,4,10
1515915625572365962,57,1,229.38,3,1,3,7
1515915625572367619,57,1,47.46,3,1,2,6
1515915625572368728,57,2,30.48,3,2,1,6
1515915625572371387,55,2,105.24,3,2,3,8
1515915625572373368,57,1,136.83,3,1,3,7
1515915625572374349,46,1,26.19,3,1,1,5
1515915625572378224,57,3,811.5899999999999,3,3,4,10
1515915625572383459,57,1,57.62,3,1,2,6
1515915625572384658,57,1,187.29,3,1,3,7
1515915625572385884,57,1,77.73,3,1,2,6
1515915625572386532,57,1,98.62,3,1,3,7
1515915625572387709,57,1,77.35,3,1,2,6
1515915625572393873,41,2,86.38,3,2,2,7
1515915625572395277,57,4,169.28,3,3,3,9
1515915625572397998,57,2,37.78,3,2,2,7
1515915625572401254,57,1,15.4,3,1,1,5
1515915625572401423,57,1,113.38,3,1,3,7
1515915625572427070,57,2,174.32,3,2,3,8
1515915625572432660,57,1,13.81,3,1,1,5
1515915625572433531,11,1,64.48,4,1,2,7
1515915625572438577,56,2,794.96,3,2,4,9
1515915625572446440,57,1,86.16,3,1,2,6
1515915625572448730,17,3,878.49,4,3,4,11
1515915625572450080,57,4,119.03999999999999,3,3,3,9
1515915625572450263,57,3,1440.96,3,3,4,10
1515915625572450510,57,2,375.2,3,2,4,9
1515915625572454077,18,3,1198.44,4,3,4,11
1515915625572459416,36,4,410.8,3,3,4,10
1515915625572459557,56,10,1658.79,3,4,4,11
1515915625572459850,19,1,33.08,4,1,2,7
1515915625572461448,57,1,316.43,3,1,4,8
1515915625572461544,57,3,4.71,3,3,1,7
1515915625572461562,51,2,208.92,3,2,3,8
1515915625572463456,57,1,15.7,3,1,1,5
1515915625572467232,57,1,11.11,3,1,1,5
1515915625572479230,56,1,373.46,3,1,4,8
1515915625572484584,57,1,82.33,3,1,2,6
1515915625572487539,27,1,471.52,4,1,4,9
1515915625572487981,56,4,257.92,3,3,3,9
1515915625572491908,57,3,337.96000000000004,3,3,4,10
1515915625572499856,56,1,259.94,3,1,3,7
1515915625572500155,48,1,202.67,3,1,3,7
1515915625572503049,56,1,23.65,3,1,1,5
1515915625572504780,56,1,57.62,3,1,2,6
1515915625572505463,56,1,349.46,3,1,4,8
1515915625572515043,56,1,163.52,3,1,3,7
1515915625572518684,54,3,186.51,3,3,3,9
1515915625572518976,55,3,473.82,3,3,4,10
1515915625572522511,56,1,27.62,3,1,1,5
1515915625572522946,56,2,548.8,3,2,4,9
1515915625572539799,56,1,20.48,3,1,1,5
1515915625572539952,56,1,17.08,3,1,1,5
1515915625572542209,56,1,16.35,3,1,1,5
1515915625572544990,25,5,671.6500000000001,4,4,4,12
1515915625572548016,56,1,56.51,3,1,2,6
1515915625572554996,49,1,47.49,3,1,2,6
1515915625572556657,56,1,177.95,3,1,3,7
1515915625572560262,56,1,75.29,3,1,2,6
1515915625572561894,39,1,177.95,3,1,3,7
1515915625572566357,56,1,274.4,3,1,3,7
1515915625572566565,56,1,482.52,3,1,4,8
1515915625572566857,41,4,810.68,3,3,4,10
1515915625572579261,56,2,34.16,3,2,2,7
1515915625572580636,56,2,50.8,3,2,2,7
1515915625572581253,56,1,9.35,3,1,1,5
1515915625572582525,56,1,32.86,3,1,2,6
1515915625572582873,56,1,100.75,3,1,3,7
1515915625572584165,48,3,839.0999999999999,3,3,4,10
1515915625572585398,56,1,32.22,3,1,1,5
1515915625572588727,49,1,18.27,3,1,1,5
1515915625572588806,56,2,588.82,3,2,4,9
1515915625572589710,56,1,32.22,3,1,1,5
1515915625572591209,49,2,30.16,3,2,1,6
1515915625572595085,56,1,349.46,3,1,4,8
1515915625572596030,56,2,69.3,3,2,2,7
1515915625572598287,52,3,853.3799999999999,3,3,4,10
1515915625572601819,56,9,1387.26,3,4,4,11
1515915625572604747,56,7,4296.110000000001,3,4,4,11
1515915625572609487,56,3,88.71000000000001,3,3,2,8
1515915625572613669,56,1,157.94,3,1,3,7
1515915625572614169,56,1,250.02,3,1,3,7
1515915625572614800,56,1,16.33,3,1,1,5
1515915625572615022,54,1,73.81,3,1,2,6
1515915625572616167,56,2,1037.78,3,2,4,9
1515915625572620484,55,9,1770.48,3,4,4,11
1515915625572624398,46,1,257.87,3,1,3,7
1515915625572626997,56,2,21.12,3,2,1,6
1515915625572628489,56,1,1.57,3,1,1,5
1515915625572635893,56,1,600.6,3,1,4,8
1515915625572638212,56,1,44.13,3,1,2,6
1515915625572653249,49,5,388.65000000000003,3,4,4,11
1515915625572662175,46,1,28.25,3,1,1,5
1515915625572662781,56,1,126.68,3,1,3,7
1515915625572665959,56,1,204.79,3,1,3,7
1515915625572666030,56,13,597.23,3,4,4,11
1515915625572669192,56,3,45.24,3,3,2,8
1515915625572669250,56,2,73.66,3,2,2,7
1515915625572669306,56,1,92.81,3,1,3,7
1515915625572669682,56,1,15.56,3,1,1,5
1515915625572670078,56,1,519.56,3,1,4,8
1515915625572671494,56,4,173.92,3,3,3,9
1515915625572676430,56,1,105.87,3,1,3,7
1515915625572677961,56,2,719.91,3,2,4,9
1515915625572686899,56,1,218.98,3,1,3,7
1515915625572686969,54,2,53.96,3,2,2,7
1515915625572687147,13,1,489.54,4,1,4,9
1515915625572694741,56,1,1.57,3,1,1,5
1515915625572702373,56,1,143.97,3,1,3,7
1515915625572702507,55,1,12.21,3,1,1,5
1515915625572702931,56,1,125.73,3,1,3,7
1515915625572706400,56,1,29.52,3,1,1,5
1515915625572712660,56,2,34.74,3,2,2,7
1515915625572739225,44,3,983.14,3,3,4,10
1515915625572742433,56,1,346.08,3,1,4,8
1515915625572746726,25,4,1016.59,4,3,4,11
1515915625572748253,56,1,25.4,3,1,1,5
1515915625572750558,35,3,1087.79,4,3,4,11
1515915625572752099,56,2,29.68,3,2,1,6
1515915625572757347,45,2,408.58,3,2,4,9
1515915625572762314,55,1,16.83,3,1,1,5
1515915625572764290,56,1,202.67,3,1,3,7
1515915625572768123,52,1,31.59,3,1,1,5
1515915625572771423,56,2,38.98,3,2,2,7
1515915625572772861,56,1,524.56,3,1,4,8
1515915625572776200,56,1,133.03,3,1,3,7
1515915625572776695,56,2,193.66,3,2,3,8
1515915625572777480,56,4,89.6,3,3,2,8
1515915625572784459,52,5,91.25,3,4,3,10
1515915625572791182,56,1,19.52,3,1,1,5
1515915625572791331,56,2,1096.1399999999999,3,2,4,9
1515915625572795041,56,1,49.52,3,1,2,6
1515915625572803766,51,2,399.99,3,2,4,9
1515915625572826718,56,3,250.86,3,3,3,9
1515915625572828091,56,1,8.59,3,1,1,5
1515915625572829980,55,1,93.51,3,1,3,7
1515915625572834901,55,3,191.94,3,3,3,9
1515915625572834959,44,1,113.81,3,1,3,7
1515915625572835540,55,4,125.64,3,3,3,9
1515915625572842809,55,1,453.86,3,1,4,8
1515915625572843072,56,1,18.3,3,1,1,5
1515915625572845774,56,4,694.68,3,3,4,10
1515915625572846260,56,1,259.38,3,1,3,7
1515915625572850508,56,1,171.27,3,1,3,7
1515915625572852106,56,3,380.04,3,3,4,10
1515915625572852818,56,1,294.41,3,1,4,8
1515915625572853024,56,1,202.38,3,1,3,7
1515915625572853135,56,3,88.61,3,3,2,8
1515915625572854404,55,3,160.44,3,3,3,9
1515915625572855387,56,1,11.11,3,1,1,5
1515915625572856978,56,1,418.48,3,1,4,8
1515915625572857254,56,1,284.46,3,1,3,7
1515915625572863958,56,1,56.67,3,1,2,6
1515915625572867973,56,4,810.16,3,3,4,10
1515915625572869789,56,1,75.67,3,1,2,6
1515915625572869790,56,4,349.84,3,3,4,10
1515915625572870238,54,3,129.32999999999998,3,3,3,9
1515915625572875649,56,1,133.02,3,1,3,7
1515915625572876650,56,1,24.35,3,1,1,5
1515915625572876884,56,1,336.57,3,1,4,8
1515915625572880442,54,1,200.35,3,1,3,7
1515915625572883358,56,2,266.04,3,2,3,8
1515915625572883485,56,1,13.06,3,1,1,5
1515915625572890256,26,1,224.76,4,1,3,8
1515915625572891723,56,1,269.4,3,1,3,7
1515915625572897803,55,4,2454.92,3,3,4,10
1515915625572898128,56,1,55.87,3,1,2,6
1515915625572898647,56,1,214.1,3,1,3,7
1515915625572898743,56,1,284.46,3,1,3,7
1515915625572899431,56,1,62.17,3,1,2,6
1515915625572903223,52,1,102.46,3,1,3,7
1515915625572906818,55,1,49.98,3,1,2,6
1515915625572906996,55,1,331.59,3,1,4,8
1515915625572907878,55,1,31.78,3,1,1,5
1515915625572907901,55,1,49.98,3,1,2,6
1515915625572927746,40,4,321.22,3,3,4,10
1515915625572928222,55,2,409.58,3,2,4,9
1515915625572932291,53,1,120.27,3,1,3,7
1515915625572934473,20,3,613.02,4,3,4,11
1515915625572935456,55,1,373.46,3,1,4,8
1515915625572937814,55,1,77.73,3,1,2,6
1515915625572944557,55,1,32.22,3,1,1,5
1515915625572947938,54,1,548.37,3,1,4,8
1515915625572948708,55,1,19.52,3,1,1,5
1515915625572948953,55,1,371.46,3,1,4,8
1515915625572951086,55,1,187.29,3,1,3,7
1515915625572954660,51,5,879.1500000000001,3,4,4,11
1515915625572955907,55,3,225.87,3,3,3,9
1515915625572964116,55,1,446.51,3,1,4,8
1515915625572966237,47,3,601.05,3,3,4,10
1515915625572966331,55,1,35.71,3,1,2,6
1515915625572966507,55,1,218.98,3,1,3,7
1515915625572968793,55,3,578.58,3,3,4,10
1515915625572970358,55,1,292.83,3,1,4,8
1515915625572971988,55,1,19.37,3,1,1,5
1515915625572974050,55,1,32.86,3,1,2,6
1515915625572983337,34,2,684.64,4,2,4,10
1515915625572987436,55,1,187.78,3,1,3,7
1515915625572988367,54,3,32.04,3,3,1,7
1515915625572993416,55,1,21.27,3,1,1,5
1515915625572998150,53,6,161.88,3,4,3,10
1515915625572998531,36,2,438.66999999999996,3,2,4,9
1515915625572999666,55,3,499.53,3,3,4,10
1515915625573000015,37,1,399.48,3,1,4,8
1515915625573010820,55,1,202.67,3,1,3,7
1515915625573012987,55,1,69.54,3,1,2,6
1515915625573019646,55,4,21.84,3,3,1,7
1515915625573024876,55,1,11.65,3,1,1,5
1515915625573027262,55,1,51.43,3,1,2,6
1515915625573027829,10,1,68.57,4,1,2,7
1515915625573033130,55,2,224.28,3,2,3,8
1515915625573039224,55,1,897.79,3,1,4,8
1515915625573068059,55,2,385.72,3,2,4,9
1515915625573068957,50,3,539.34,3,3,4,10
1515915625573075866,55,1,202.67,3,1,3,7
1515915625573076963,55,1,37.62,3,1,2,6
1515915625573077936,55,3,98.58,3,3,3,9
1515915625573078829,55,4,330.08,3,3,4,10
1515915625573079272,55,1,69.3,3,1,2,6
1515915625573079966,49,2,618.4300000000001,3,2,4,9
1515915625573083450,55,1,35.05,3,1,2,6
1515915625573084279,55,1,32.22,3,1,1,5
1515915625573086363,55,1,51.68,3,1,2,6
1515915625573087283,55,1,374.38,3,1,4,8
1515915625573088061,55,1,466.52,3,1,4,8
1515915625573088904,55,1,46.35,3,1,2,6
1515915625573089853,53,1,32.86,3,1,2,6
1515915625573090933,51,1,292.83,3,1,4,8
1515915625573092663,55,3,346.20000000000005,3,3,4,10
1515915625573096851,55,1,9.35,3,1,1,5
1515915625573097571,55,1,202.67,3,1,3,7
1515915625573101996,54,4,1962.16,3,3,4,10
1515915625573105656,55,3,724.04,3,3,4,10
1515915625573109559,55,1,9.35,3,1,1,5
1515915625573111437,55,1,108.59,3,1,3,7
1515915625573111783,20,1,466.52,4,1,4,9
1515915625573112155,55,1,577.6,3,1,4,8
1515915625573113546,55,2,88.39,3,2,2,7
1515915625573115706,37,1,14.6,3,1,1,5
1515915625573143938,55,1,18.89,3,1,1,5
1515915625573144567,52,4,892.8,3,3,4,10
1515915625573146306,55,1,23.02,3,1,1,5
1515915625573150619,55,1,21.11,3,1,1,5
1515915625573151369,55,1,14.14,3,1,1,5
1515915625573152246,55,1,449.51,3,1,4,8
1515915625573155617,46,3,913.23,3,3,4,10
1515915625573155980,55,3,50.94,3,3,2,8
1515915625573156553,55,1,435.7,3,1,4,8
1515915625573157374,55,1,251.4,3,1,3,7
1515915625573157677,55,10,3562.58,3,4,4,11
1515915625573157991,54,1,22.54,3,1,1,5
1515915625573158849,55,1,205.25,3,1,3,7
1515915625573159379,55,2,479.65,3,2,4,9
1515915625573160864,55,1,23.65,3,1,1,5
1515915625573161005,55,1,51.9,3,1,2,6
1515915625573163670,41,4,326.89,3,3,4,10
1515915625573166134,55,1,117.87,3,1,3,7
1515915625573167676,54,1,292.83,3,1,4,8
1515915625573169293,55,1,34.44,3,1,2,6
1515915625573171790,54,1,23.43,3,1,1,5
1515915625573173153,55,2,405.34,3,2,4,9
1515915625573175046,43,8,1030.32,3,4,4,11
1515915625573175430,48,3,466.20000000000005,3,3,4,10
1515915625573176810,55,1,420.63,3,1,4,8
1515915625573176839,55,2,973.62,3,2,4,9
1515915625573177464,46,1,214.1,3,1,3,7
1515915625573180678,55,2,3.14,3,2,1,6
1515915625573181332,2,1,9.56,4,1,1,6
1515915625573182113,55,1,107.16,3,1,3,7
1515915625573185663,55,1,26.98,3,1,1,5
1515915625573186424,13,1,201.33,4,1,3,8
1515915625573188022,47,2,58.98,3,2,2,7
1515915625573188176,32,6,544.2,4,4,4,12
1515915625573192972,55,1,51.33,3,1,2,6
1515915625573196136,55,2,965.04,3,2,4,9
1515915625573196961,55,1,577.6,3,1,4,8
1515915625573197397,55,1,27.62,3,1,1,5
1515915625573202383,55,1,399.48,3,1,4,8
1515915625573206095,55,4,61.72,3,3,2,8
1515915625573206268,55,1,115.08,3,1,3,7
1515915625573208956,55,2,798.96,3,2,4,9
1515915625573209976,55,7,4007.9900000000002,3,4,4,11
1515915625573211615,7,1,642.62,4,1,4,9
1515915625573211926,55,1,36.49,3,1,2,6
1515915625573216172,49,4,1589.92,3,3,4,10
1515915625573237174,54,1,23.48,3,1,1,5
1515915625573239565,55,1,415.54,3,1,4,8
1515915625573247154,55,1,64.48,3,1,2,6
1515915625573248526,55,3,662.8499999999999,3,3,4,10
1515915625573249173,55,2,831.08,3,2,4,9
1515915625573250965,55,2,64.44,3,2,2,7
1515915625573252621,55,1,199.7,3,1,3,7
1515915625573256427,37,3,762.1800000000001,3,3,4,10
1515915625573258323,54,3,1255.44,3,3,4,10
1515915625573266423,55,1,292.83,3,1,4,8
1515915625573266690,33,3,337.96000000000004,4,3,4,11
1515915625573268039,55,2,375.56,3,2,4,9
1515915625573268357,54,1,539.57,3,1,4,8
1515915625573270343,53,6,542.1800000000001,3,4,4,11
1515915625573273197,55,1,397.48,3,1,4,8
1515915625573273609,55,4,1238.35,3,3,4,10
1515915625573277239,15,3,548.1,4,3,4,11
1515915625573277632,55,2,794.96,3,2,4,9
1515915625573278437,55,1,63.35,3,1,2,6
1515915625573284186,55,1,415.54,3,1,4,8
1515915625573284386,55,1,599.6,3,1,4,8
1515915625573288065,55,1,519.56,3,1,4,8
1515915625573288272,52,1,29.52,3,1,1,5
1515915625573288512,55,2,49.290000000000006,3,2,2,7
1515915625573294952,55,2,64.44,3,2,2,7
1515915625573309187,52,2,66.16,3,2,2,7
1515915625573312888,54,3,633.42,3,3,4,10
1515915625573314013,55,1,24.35,3,1,1,5
1515915625573323604,54,2,202.1,3,2,3,8
1515915625573341251,54,2,101.8,3,2,3,8
1515915625573345857,54,3,1030.65,3,3,4,10
1515915625573347974,9,1,43.11,4,1,2,7
1515915625573351503,54,1,247.4,3,1,3,7
1515915625573354538,54,2,550.79,3,2,4,9
1515915625573357131,54,1,73.65,3,1,2,6
1515915625573358983,50,1,82.97,3,1,2,6
1515915625573361525,54,1,55.08,3,1,2,6
1515915625573366084,54,1,329.43,3,1,4,8
1515915625573370674,49,2,245.94,3,2,3,8
1515915625573373082,54,2,114.54,3,2,3,8
1515915625573373177,54,2,589.23,3,2,4,9
1515915625573379855,54,1,32.22,3,1,1,5
1515915625573380752,54,1,259.38,3,1,3,7
1515915625573381900,52,1,183.6,3,1,3,7
1515915625573382032,54,1,482.52,3,1,4,8
1515915625573405658,54,2,79.04,3,2,2,7
1515915625573406482,54,1,304.41,3,1,4,8
1515915625573408968,54,1,15.87,3,1,1,5
1515915625573410310,54,1,21.27,3,1,1,5
1515915625573415613,54,1,77.73,3,1,2,6
1515915625573418537,54,1,15.08,3,1,1,5
1515915625573419741,54,1,74.84,3,1,2,6
1515915625573421240,54,2,18.86,3,2,1,6
1515915625573421891,54,3,586.52,3,3,4,10
1515915625573422781,54,1,44.76,3,1,2,6
1515915625573428436,54,4,514.92,3,3,4,10
1515915625573429819,53,1,75.71,3,1,2,6
1515915625573432995,51,1,202.67,3,1,3,7
1515915625573433088,54,1,30.83,3,1,1,5
1515915625573436886,54,5,658.65,3,4,4,11
1515915625573437618,54,2,751.9200000000001,3,2,4,9
1515915625573441125,54,2,53.96,3,2,2,7
1515915625573444006,54,1,22.56,3,1,1,5
1515915625573444415,54,3,128.94,3,3,3,9
1515915625573444760,54,3,353.25,3,3,4,10
1515915625573445875,54,1,116.83,3,1,3,7
1515915625573446377,54,3,350.49,3,3,4,10
1515915625573454813,51,3,1348.91,3,3,4,10
1515915625573460522,42,1,449.51,3,1,4,8
1515915625573468769,54,1,47.14,3,1,2,6
1515915625573469252,54,1,26.98,3,1,1,5
1515915625573471780,54,2,768.92,3,2,4,9
1515915625573472818,24,1,26.83,4,1,1,6
1515915625573478684,54,2,155.46,3,2,3,8
1515915625573480309,54,1,274.4,3,1,3,7
1515915625573480704,54,2,437.96,3,2,4,9
1515915625573482744,52,2,77.66,3,2,2,7
1515915625573487789,54,1,64.48,3,1,2,6
1515915625573490991,54,1,1.57,3,1,1,5
1515915625573492987,54,2,1039.12,3,2,4,9
1515915625573494333,54,1,486.81,3,1,4,8
1515915625573495464,53,2,698.92,3,2,4,9
1515915625573497645,54,1,415.54,3,1,4,8
1515915625573501602,54,1,31.11,3,1,1,5
1515915625573501661,54,3,528.51,3,3,4,10
1515915625573504557,52,3,900.88,3,3,4,10
1515915625573504558,53,1,64.29,3,1,2,6
1515915625573504877,50,1,43.11,3,1,2,6
1515915625573507805,33,2,221.9,4,2,3,9
1515915625573510304,54,2,71.86,3,2,2,7
1515915625573518861,49,1,349.46,3,1,4,8
1515915625573519240,53,2,5.72,3,2,1,6
1515915625573521323,54,4,339.56,3,3,4,10
1515915625573549022,54,1,20.71,3,1,1,5
1515915625573550718,54,1,187.35,3,1,3,7
1515915625573551914,54,1,397.48,3,1,4,8
1515915625573553170,54,1,120.27,3,1,3,7
1515915625573555402,54,1,20.95,3,1,1,5
1515915625573560614,54,2,408.58,3,2,4,9
1515915625573568628,54,1,397.48,3,1,4,8
1515915625573571198,54,1,9.35,3,1,1,5
1515915625573571710,54,2,408.58,3,2,4,9
1515915625573572774,54,2,335.24,3,2,4,9
1515915625573574990,54,1,10.63,3,1,1,5
1515915625573575424,54,1,167.62,3,1,3,7
1515915625573583900,54,2,70.2,3,2,2,7
1515915625573584705,54,2,55.24,3,2,2,7
1515915625573585505,54,1,423.49,3,1,4,8
1515915625573587935,54,1,32.38,3,1,2,6
1515915625573588477,54,1,423.49,3,1,4,8
1515915625573588755,54,2,587.14,3,2,4,9
1515915625573590570,54,5,914.0999999999999,3,4,4,11
1515915625573600074,54,4,1171.32,3,3,4,10
1515915625573605302,54,1,9.68,3,1,1,5
1515915625573605806,54,1,331.59,3,1,4,8
1515915625573612978,54,1,14.6,3,1,1,5
1515915625573628540,54,1,13.02,3,1,1,5
1515915625573629519,53,1,77.73,3,1,2,6
1515915625573630931,54,2,673.14,3,2,4,9
1515915625573632274,49,2,1096.74,3,2,4,9
1515915625573636553,53,4,513.32,3,3,4,10
1515915625573642940,54,1,15.08,3,1,1,5
1515915625573645512,54,1,78.3,3,1,2,6
1515915625573648051,54,1,796.76,3,1,4,8
1515915625573649442,40,2,23.020000000000003,3,2,1,6
1515915625573651391,54,3,148.56,3,3,3,9
1515915625573658155,49,2,178.8,3,2,3,8
1515915625573660095,6,6,90.48,4,4,2,10
1515915625573663187,54,1,26.19,3,1,1,5
1515915625573667588,54,1,81.9,3,1,2,6
1515915625573670620,54,2,39.68,3,2,2,7
1515915625573675128,54,2,328.66,3,2,4,9
1515915625573678229,54,1,179.94,3,1,3,7
1515915625573680158,54,1,187.29,3,1,3,7
1515915625573680159,53,2,794.96,3,2,4,9
1515915625573681978,54,3,1334.58,3,3,4,10
1515915625573683536,53,1,55.35,3,1,2,6
1515915625573685591,50,1,215.06,3,1,3,7
1515915625573685795,54,1,399.48,3,1,4,8
1515915625573687931,54,1,444.51,3,1,4,8
1515915625573688665,54,1,349.46,3,1,4,8
1515915625573692372,54,1,82.86,3,1,2,6
1515915625573694640,54,1,127.08,3,1,3,7
1515915625573695238,54,1,19.84,3,1,1,5
1515915625573700047,33,7,3006.5699999999997,4,4,4,12
1515915625573700498,54,1,15.56,3,1,1,5
1515915625573704162,52,1,92.65,3,1,3,7
1515915625573717215,15,1,418.48,4,1,4,9
1515915625573717243,21,2,897.99,4,2,4,10
1515915625573725049,53,1,19.27,3,1,1,5
1515915625573727050,44,4,1424.3600000000001,3,3,4,10
1515915625573732438,53,1,292.83,3,1,4,8
1515915625573734596,53,1,43.25,3,1,2,6
1515915625573737711,48,1,274.4,3,1,3,7
1515915625573741998,53,1,572.57,3,1,4,8
1515915625573742213,53,1,97.35,3,1,3,7
1515915625573745893,52,2,472.92,3,2,4,9
1515915625573747339,53,1,16.19,3,1,1,5
1515915625573757517,53,3,52.86,3,3,2,8
1515915625573758345,51,2,53.96,3,2,2,7
1515915625573761280,52,8,1965.05,3,4,4,11
1515915625573767082,53,1,122.86,3,1,3,7
1515915625573780374,53,1,27.25,3,1,1,5
1515915625573781183,52,4,137.16,3,3,3,9
1515915625573781566,53,1,82.52,3,1,2,6
1515915625573784024,53,1,127.08,3,1,3,7
1515915625573790533,53,2,22.26,3,2,1,6
1515915625573790633,53,1,479.51,3,1,4,8
1515915625573791950,53,2,64.44,3,2,2,7
1515915625573792775,53,1,796.76,3,1,4,8
1515915625573794967,53,1,345.44,3,1,4,8
1515915625573796111,29,8,2557.75,4,4,4,12
1515915625573799476,53,1,19.43,3,1,1,5
1515915625573800044,53,1,32.22,3,1,1,5
1515915625573801185,53,1,63.33,3,1,2,6
1515915625573801337,53,1,13.14,3,1,1,5
1515915625573803114,53,2,376.12,3,2,4,9
1515915625573808875,53,2,836.96,3,2,4,9
1515915625573809365,52,4,95.61,3,3,3,9
1515915625573809867,51,2,54.64,3,2,2,7
1515915625573810563,53,1,201.33,3,1,3,7
1515915625573812748,53,1,32.06,3,1,1,5
1515915625573816373,53,1,202.67,3,1,3,7
1515915625573816704,53,1,67.92,3,1,2,6
1515915625573817907,53,1,12.83,3,1,1,5
1515915625573818804,53,1,204.29,3,1,3,7
1515915625573819286,53,1,33.19,3,1,2,6
1515915625573819839,53,2,256.34,3,2,3,8
1515915625573823420,43,3,39.06,3,3,2,8
1515915625573823770,53,1,609.6,3,1,4,8
1515915625573828151,42,3,1089.3700000000001,3,3,4,10
1515915625573838900,53,2,68.58,3,2,2,7
